0: %: 0.38		Correct: 55	Mistakes: 91	Missed: 935
1: %: 0.77		Correct: 56	Mistakes: 17	Missed: 934
2: %: 0.44		Correct: 51	Mistakes: 65	Missed: 939
3: %: 0.25		Correct: 32	Mistakes: 95	Missed: 958
4: %: 0.67		Correct: 62	Mistakes: 30	Missed: 928
5: %: 0.34		Correct: 40	Mistakes: 79	Missed: 950
6: %: 0.31		Correct: 44	Mistakes: 99	Missed: 946
7: %: 0.69		Correct: 58	Mistakes: 26	Missed: 932
8: %: 0.25		Correct: 47	Mistakes: 138	Missed: 943
9: %: 0.26		Correct: 28	Mistakes: 80	Missed: 962
