0: %: 0.36		Correct: 44	Mistakes: 77	Missed: 736
1: %: 0.86		Correct: 64	Mistakes: 10	Missed: 716
2: %: 0.46		Correct: 19	Mistakes: 22	Missed: 761
3: %: 0.49		Correct: 33	Mistakes: 35	Missed: 747
4: %: 0.76		Correct: 45	Mistakes: 14	Missed: 735
5: %: 0.28		Correct: 26	Mistakes: 66	Missed: 754
6: %: 0.34		Correct: 37	Mistakes: 72	Missed: 743
7: %: 0.67		Correct: 32	Mistakes: 16	Missed: 748
8: %: 0.38		Correct: 40	Mistakes: 64	Missed: 740
9: %: 0.23		Correct: 20	Mistakes: 67	Missed: 760
