0: %: 0.36		Correct: 74	Mistakes: 132	Missed: 916
1: %: 0.81		Correct: 63	Mistakes: 15	Missed: 927
2: %: 0.45		Correct: 42	Mistakes: 51	Missed: 948
3: %: 0.30		Correct: 33	Mistakes: 77	Missed: 957
4: %: 0.73		Correct: 63	Mistakes: 23	Missed: 927
5: %: 0.38		Correct: 38	Mistakes: 61	Missed: 952
6: %: 0.35		Correct: 51	Mistakes: 95	Missed: 939
7: %: 0.64		Correct: 45	Mistakes: 25	Missed: 945
8: %: 0.20		Correct: 51	Mistakes: 202	Missed: 939
9: %: 0.34		Correct: 44	Mistakes: 86	Missed: 946
