0: %: 0.38		Correct: 33	Mistakes: 54	Missed: 747
1: %: 0.97		Correct: 58	Mistakes: 2	Missed: 722
2: %: 0.38		Correct: 16	Mistakes: 26	Missed: 764
3: %: 0.25		Correct: 16	Mistakes: 48	Missed: 764
4: %: 0.68		Correct: 51	Mistakes: 24	Missed: 729
5: %: 0.33		Correct: 25	Mistakes: 50	Missed: 755
6: %: 0.31		Correct: 32	Mistakes: 72	Missed: 748
7: %: 0.67		Correct: 34	Mistakes: 17	Missed: 746
8: %: 0.18		Correct: 24	Mistakes: 111	Missed: 756
9: %: 0.31		Correct: 27	Mistakes: 60	Missed: 753
